SMILES,ID,cut_bond
CC(C)CC(C)CCCC(C)OC(=O)OCC(NC(=O)OCc1ccccc1)C(=O)OCc1ccccc1,c65bfea561,"[(12, 14)]"
CCCCCCCN(c1ccccc1)C(C)CCC,369dbe95f0,"[(6, 7)]"
Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c2c(n1CC(=O)O)CCC(C)(C)C2,079643bbd0,[]
CC(C)OC(=O)C1=C(N[C@@H]2CC[C@@H](O)CC2)OC(=Cc2c[nH]c3ncccc23)C1=O,7ee9039b38,"[(17, 18)]"
CC(C)(C)OC(=O)C(C)(C)Sc1nc(CCOc2ccc(Br)cc2)cs1,fa25a1261a,"[(15, 16)]"
CN1C(=O)Cc2ccc(OCc3ccccc3)cc21,eb45dc7107,"[(0, 1)]"
Cc1[nH]c(Cc2ccccc2)nc1C=O,8a8cec170e,[]
CCNC(=O)C(O)[C@@H](N)Cc1ccccc1,f17fca51dd,[]
CCOC(=O)C1(N(C)C(=O)c2cccc(C)c2OC(C)C)Cc2ccccc2C1,de52948555,"[(6, 7)]"
CN(C)CCOC1CCNCC1,84d6cfd861,[]
CC(C)(C)OC(=O)NC1(c2ccc(-c3nc4ccc(C(N)=O)cn4c3-c3ccccc3)cc2)CCC1,4f3c3e3e9c,"[(19, 20)]"
C[C@H](NC(=O)c1ccc(N2CCCCO2)c(Cl)c1)c1nc2cc(Cl)ccc2[nH]1,a0d2532539,[]
c1ccc(-c2nc3c(o2)CCCNC3)nc1,e645151565,[]
CC[N+]1(C2CCCCC2)CCCC1,c801376ab9,"[(1, 2)]"
CC(C)(CO)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(F)c3)c21,28b12c86fc,"[(5, 7)]"
CC(C)C(=O)Nc1cccc(C2CCN(Cc3cc4ccccc4n3C)CC2)c1,c902988200,"[(14, 15)]"
CC1(C)CN(Cc2ccccc2)CCO1,b56604b3ce,"[(1, 14)]"
CCNc1ccc(C)c(O)c1,42fb940bd8,"[(1, 2)]"
COc1cc(O)ccc1C(=O)O,714db850ca,[]
O=C(Nc1nc(-c2ccco2)c(N2CCOCC2)s1)c1cccnc1,0a5a40cd38,"[(1, 2)]"
O=C(NCC(c1ccc(C(F)(F)F)nc1)C1CC1)c1cccc(Cl)c1Cl,42626d6d8d,"[(1, 2)]"
CCOC(=O)c1cnn2c(-c3cccc(N)c3)ccnc12,35d3e66cb8,[]
COC(C1=CN(C)CS1)c1ccccc1C=NN=C(C)c1ccc(C(F)(F)F)cc1,b6ff442954,"[(15, 16)]"
CC(=O)OCC(CNC(=O)c1c(I)c(C(=O)NCC(COC(C)=O)OC(C)=O)c(I)c(N2CCC(OC(C)=O)C2=O)c1I)OC(C)=O,4a2a00d97d,"[(34, 35)]"
Nc1sc(-c2ccccn2)cc1C(=O)N1CCC(N2CCCC3(CC(=O)N(C4CCC4)C3=O)C2)CC1,3703ba7202,[]
CC(C)(C)OC(=O)N1CCN(Cc2ccc(O)cc2)CC1,c21fac1a56,"[(10, 11)]"
Cc1cc(Br)ccc1C(=O)N1CC=CC1,623a80a140,"[(8, 10)]"
COC(=O)c1ccc(NC2CCCCC2)c([N+](=O)[O-])c1,82026e035e,"[(7, 8)]"
Cc1ccc(N[C@H](C(=O)O)C(C)C)c(F)c1,0be6b01ad6,"[(5, 6)]"
CC(=O)Oc1cc2c(cc1S(C)(=O)=O)CCNCC2,389afd1f00,"[(1, 3)]"
COc1ccc(CNc2nc3ccc(-c4ncccc4C)cc3cc2CC(C)C(=O)NCCC(C)(C)C)cc1,b82dc19d8e,[]
ON=Cc1c[nH]c2ncnc(Cl)c12,a687869326,"[(1, 2)]"
Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@@H]1CC[C@H](NC(=O)NCCCN2CCOCC2)CC1,14dcac0c7f,"[(34, 35)]"
CC(C)(C)OC(=O)Nc1cc(N2CCC2)c(C(F)(F)F)cc1NC(=O)CC(=O)c1ccnc(C#N)c1,0e98b24e04,"[(22, 23)]"
COC(=O)c1cnc(NC(C)C)c(C)c1,c2a2c29bb4,"[(7, 8)]"
O=Cc1cccc(COc2cccc(-c3ccsc3)c2)c1,1daa2f3469,"[(13, 14)]"
CC(C)(C)OC(=O)N1CCC2(CCC(=NO)c3ccccc32)CC1,4a71a0f4c9,"[(13, 14)]"
COCCNC[C@H](Nc1cncc(-c2ccc3[nH]nc(F)c3c2)c1)c1ccccc1,fca699c5a8,[]
Cn1nnc(-c2ccc(CN3CCC(C(O)(c4ccc(OC(F)(F)F)cc4)c4ccc(OC(F)(F)F)cc4)CC3)cc2)n1,c6839e8930,"[(9, 10)]"
CNCc1cccc(OCS(C)=O)c1,3c7c7dddef,"[(10, 12)]"
CCOC(=O)c1cn(CC(C)C)nc1C(F)(F)F,4006fbb324,"[(7, 8)]"
COc1ccc(Oc2c(Cl)cc([N+](=O)[O-])cc2Cl)cc1S(=O)(=O)CC1CC1,c6b3ac00b6,"[(20, 23)]"
CC(C)(C)OC(=O)N1C[C@@H]2C[C@H]1CN2c1cncc(OCc2ccccc2)c1,36928fdb31,"[(13, 14)]"
Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(cnn2CC(=O)NCc2ccccc2)c1,ab795054cc,"[(22, 24)]"
CO[C@H]1CN(C(=O)[C@@H]2CNC[C@H]2c2ccc(F)cc2F)CC[C@]1(OC)c1ccccc1,75074bab5a,[]
Nc1nccc(F)c1O,0fc034fc33,[]
COc1ccc(C(=O)c2ccc(C(=O)O)cc2)cc1OC,939bf35eb3,[]
Fc1ccccc1[C@@H]1CCCN(C[C@H]2COc3ccccc3O2)C1,bbe7e8585d,[]
Cc1cc(-c2nc(-c3ccc(C(C)(C)C)cc3)no2)nn1Cc1ccnc(N2CCNCC2)c1,23543f2770,"[(26, 27)]"
O=C(O)CCCOc1ccc2cc(CC3CCN(C4CCCCC4)C3=O)ccc2c1,fb1a48defc,[]
O=c1[nH]c(=O)n(-c2ccc(Cl)nn2)cc1C1c2ccccc2C=Cc2ccccc21,c8715d1a0a,"[(5, 6)]"
Cn1c(=O)[nH]c2c(c1=O)CN(CCCCO)CC2,905bbe5841,[]
COc1cc(C(F)(F)F)ccc1-c1ncnc2cc(S(=O)(=O)Nc3nccs3)ccc12,160a8899fe,"[(19, 22)]"
CN1C=CC(NS(=O)(=O)c2ccccc2)=c2ccc3c4c([nH]c(=O)c-4c21)=CCN3c1ccc(F)cc1,068b91f3a4,"[(5, 6)]"
CCOC(=O)c1c(-c2ccccc2)c(C(=O)OCC)n(CCCO)c1C,1477e98d93,"[(19, 20)]"
CC(=O)c1ccc(S(=O)c2ccc(O)cc2)cc1,64e71ed91c,"[(7, 8)]"
CCCCCCCCNC(=O)Oc1cccc(-c2ccc(C(C)C(=O)OC)cc2F)c1,bbe3b30cda,"[(9, 11)]"
CCCc1nc(CC)c(-c2ccc3c(c2)CCO3)c(=O)n1Cc1ccc(-c2ccccc2C#N)cc1,5dfd038a86,"[(8, 9)]"
Cc1ccc2c(c1)c1c(n2CCNC(=O)C2CCCC2)CCN(C)C1,901914c74f,"[(12, 13)]"
COc1c(Cl)cc(Cl)c(C(=O)O)c1N,84219c2eb2,[]
NCCN(CCN)CCNC1CCCCCCCCCCCCCC1,83f29842ba,"[(9, 10)]"
CCOC(=O)Cc1c(C(=O)OCC)c2cc(Oc3ccc(C(F)(F)F)cc3)ccc2n1-c1ccc(N(C)C)cc1,9e85f97148,"[(16, 17)]"
COc1cc(OC)cc(-c2cnc3nc(Nc4c(C)cccc4N)ncc3c2)c1,4367fed8fb,[]
O=C(NCCc1ccccc1)C1CCN(C(=O)c2cc3ccccc3n2Cc2ccc(Cl)cc2)CC1,a254ac4e3f,"[(1, 2)]"
Cc1ccc(S(=O)(=O)NC2CC(Oc3ncccc3Br)C2)cc1,86905d97ec,"[(5, 8)]"
CN(C)C(=Nc1ccccc1N1CCOCC1)N(C)C,ced0d9dd51,"[(3, 4)]"
CC(C)(C)N1CCN(C(=O)C2CCN(Cc3ccccc3)CC2)CC1,3144057455,"[(7, 8)]"
C=CCOC(=O)NC(CCC)C(O)C(=O)NC1CC1,5ba889a709,"[(4, 6)]"
Cc1ccc(C23CC(N4CCCC4)CCN2CCc2ccccc23)cc1,0dbb3b8ab8,"[(7, 8)]"
CC(C)(C)OC(=O)N1CCC(Nc2ccccc2Cl)CC1,a902bc96fa,"[(10, 11)]"
Cc1ccc(=O)n(-c2cccc(C(F)(F)F)c2)c1,a895ff450c,"[(6, 7)]"
COC(=O)C1(C)NCC2CCCCC21,bea5caa74d,[]
CC(=O)OCC(C)(C)C(=O)N(C1CCC(O)CC1)[C@H]1CCN(C(=O)OCc2ccccc2)C1,11fe24ab31,[]
CC(C)(C)OC(=O)N=C(NC(=O)OC(C)(C)C)N1CCc2ccc(OCC3CCN(Cc4ccncc4)CC3)cc2C1,ddfd748d65,"[(29, 30)]"
CCOC(=O)C=Cc1c(O)ccc2cc(C#N)ccc12,3e6b352c75,"[(5, 6)]"
COc1ccc(-n2c(=O)n(OCc3ccccc3)c(=O)c3cc(F)c(N4CCN(C)CC4)cc32)cc1,b69e64e7a7,"[(24, 25)]"
CN1CCN(C2CCc3cc(C(=O)NCCN4CCCC4)ccc3C2)CC1,e16f353c8a,"[(11, 13)]"
Nc1cnc2[nH]c(C3CCN(C(=O)OCc4ccccc4)CC3)nc2c1,5dc190cf56,[]
C=CCN(CC=C)C(=O)n1cnc(S(=O)C(C)CC)n1,37acbeaa00,"[(7, 9)]"
Cc1ccc(C)n1-c1c[nH]nc1C(=O)Nc1ccc(F)cc1,20b412fb3a,"[(1, 6), (4, 6)]"
CCOC(=O)c1cc(-c2ccc3c(c2)c2cc(-c4ccc(Br)cc4)c(=O)n(C)c2n3C)[nH]n1,4c25d6ab99,"[(5, 32), (7, 31)]"
CNC1=NCC(c2ccc(N)cc2)c2cc(Cl)ccc21,912ca8599c,[]
O=C(O)c1ncn(C2Cc3ccccc3C2)c1-c1ccccc1,0fd73c08a7,[]
CCCC(C(=O)OCC)c1c(C)nc2ccnn2c1N1CC[C@H](NC(=O)OC(C)(C)C)C1,66fb70f6f9,"[(18, 19)]"
CC(=O)Nc1cccc(N(CCC(C)C)C(=O)Nc2ncc(SCC(=O)O)s2)c1,4744104c63,[]
COc1ccc(C(=O)Nn2cnnc2)cc1/C=C/c1ccc(OC(F)(F)F)cc1,81374eb4c0,"[(6, 8)]"
O=C(NC1CCCc2c1[nH]c1ccccc21)c1ccccc1,b657ef277c,"[(1, 2)]"
O=C(O)c1cncc(-c2ccc(N3CCC(Oc4cc(F)ccc4Br)CC3)nn2)c1,6d96019bd8,[]
C#Cc1ccc(Nc2c(C(=O)NOCCO)cc(/C=N/OCC(C)(C)O)c(F)c2F)c(F)c1,8c515c561c,"[(1, 2)]"
CC(N)c1cc([N+](=O)[O-])c(Sc2ccc(Cl)cc2Cl)s1,c73a9d26ee,"[(1, 2)]"
COC(=O)c1cccc(N2CC(NC(=O)OCc3ccccc3)C2=O)c1,d614d00a21,"[(9, 10)]"
CCN1C(=O)CCC(C)(C)c2ccc(Nc3ncc(Cl)c(N[C@@H]4[C@H]5C=C[C@H](C5)[C@@H]4C(N)=O)n3)cc21,02b2699b19,"[(14, 15)]"
CCCOc1cc(C)c(NC(=O)Nc2cc3ccccc3cc2C(=O)N[C@H](C(=O)OC)C2CCCCC2)c(C)c1,27998a18f1,"[(10, 12)]"
CS(=O)(=O)OCC1Cc2nccnc2C1,359e077711,"[(1, 4)]"
Cc1ncc2c(OCCO)cccc2n1,69b6547d03,"[(5, 6)]"
CCOC(=O)c1cc2ccccc2n1Cc1ccc([N+](=O)[O-])cc1,373bfb080c,"[(13, 14)]"
COc1ccc(N2C(=O)N([C@@H](C)c3ccccc3)c3nc(Nc4ccccc4)ncc3C2C)cc1,291239adb8,"[(20, 21)]"
CCCCCCCCC#CCC#CCC#CCS(=O)(=O)CC(=O)OC,273014dabf,"[(21, 23)]"
O=C(c1ccc(Cl)cc1)c1ccc2[nH]c(=O)cc(-n3ccnc3)c2c1,8c60537965,"[(17, 18)]"
CC(C)(C)OC(=O)N1CCCc2oc3cc(N4CCN(CCc5ccc(Cl)cc5)CC4=O)ccc3c2C1,943f536848,"[(15, 16)]"
Cc1c(C(F)(F)F)nc2ccc(OCc3nc(N4CCCC4)nn3C)nn12,863d778329,"[(11, 12)]"
CON(C)C(=O)c1cc(Cc2ccccc2)cc(Cn2cncn2)c1,b6a6ec948a,[]
N#Cc1cc(Oc2ccc(Nc3cc(Cl)nc(N)n3)cc2)ccn1,e6dbc07d41,"[(10, 11)]"
CS(=O)(=O)c1ccc(-c2cnn(CC(F)(F)F)c(=O)c2N=[N+]=[N-])cc1,34a43ae448,"[(19, 20)]"
COc1cccc2oc([Sn](C)(C)C)cc12,78a3b4d834,"[(8, 9)]"
CCCCCCCCCC,6705e86d22,[]
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCN4CCOCC4)cc23)c1,17b3646814,"[(23, 24)]"
CCCNc1nc(Cl)nc2c1ncn2C1CCOC1,4ae7c4eadb,"[(3, 4)]"
CC1(C(=O)C(C#N)=C2CC(C)(C)c3cc(C(C)(C)C)ccc32)CCCCC1,b12608b631,"[(4, 7)]"
COc1cc(C(=O)N2CCC(CCN3CCC(Nc4nc5ccccc5n4CCCCc4nnn[nH]4)CC3)(c3ccccc3)C2)cc(OC)c1OC,d9288b7187,"[(32, 33), (31, 35)]"
Cn1cc(-c2ccc(CC3CCN(C4CCC(=O)CC4)C3=O)c(Cl)c2)cn1,79ad7ffa42,"[(3, 4)]"
COc1cc(COc2nn(-c3ccccc3)cc2/C=C/C#N)ccc1OCc1nc(-c2ccco2)oc1C,0558199c4a,"[(18, 19)]"
CCCCCCCCCCCCCCCCCCOc1cc(OCCCOc2ccc(S(C)=O)cc2)cc(C(=O)O)c1,b940af9ab6,[]
CN(CCCCCCCCO)C(=O)OC(C)(C)C,b85b7b5ad6,"[(1, 11)]"
CCN(c1cc(-c2ccc(CN3CCCN(C)CC3)nc2)cc(C(=O)NCc2c(C(C)C)cc(C)[nH]c2=O)c1C)C1CCOCC1,a3cd701914,"[(10, 11)]"
O=C(Nc1ccn(Cc2ccc(Cl)cc2OCc2ccccc2)n1)c1c(F)cccc1F,df64a070e4,"[(6, 7)]"
O=C(NC1CC1)c1cnc2cc(NC(=O)c3ccccc3-c3ccc(C(F)(F)F)cc3)ccc2c1,2dae6c9217,"[(1, 2)]"
CCOC(=O)Cn1c(C)c(Sc2ccc(Cl)cc2)c2cc(C)ccc21,9501d060a4,"[(5, 6)]"
CCOc1cc(C2=NN(C(=O)c3sc(-c4cccnc4)nc3C)CCC2)ccc1OC,278def6451,"[(8, 9)]"
Cc1onc(-c2ccccn2)c1COc1ccc(C(=O)NC2CCOCC2)cn1,b9c5970131,"[(18, 20)]"
CC(C)(C)OC(=O)N1CCC(c2cccc(C(=O)O)c2)C(OCc2ccc3ccccc3c2)C1,5828943930,[]
N#Cc1cc(Cl)cc(COC(=O)N2CCC(N)CC2)c1,3c49920e74,[]
Cn1cc(C2=CCN(CCCN3c4cccc5cccc(c45)S3(=O)=O)CC2)c2ccccc21,23e44216be,"[(0, 1)]"
C=C(C(=O)CCCC)c1ccccc1,cf0fafcc60,"[(0, 1)]"
Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2ccc(Oc3ccc(C(=O)O)cc3)nc2)c1,4fcdf9b860,[]
O=C(c1ccccc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)CC(F)F)CC1,f23b922802,"[(13, 15)]"
N#Cc1ccc(OC2CNCc3occc32)cc1,61bab9ab88,"[(5, 6)]"
COc1cccc(F)c1C1CC1CNc1cnnc(NNC(=O)CC(F)(F)F)c1Cl,2da2e1e0e5,"[(20, 21)]"
CNC(=O)c1nc(-c2cccc(NC(=O)NCc3ccccc3)c2)cnc1N,8e45a69986,"[(12, 13)]"
NC(=O)c1ccc([N+](=O)[O-])c(C(=O)Nc2ccc(Cl)cc2)c1,ec662fdffe,"[(0, 1)]"
COC(=O)c1cc(Cl)ccc1OCCSC,ca135286d3,"[(11, 12)]"
Cc1ncnc2c1c(NCc1ccc(CN)cc1)cc(=O)n2OCc1ccccc1,fba54fced1,[]
O=C(O)c1cc(-c2cccc(C(F)(F)F)c2)n(-c2ccc(F)c(Cl)c2)n1,49f3e31de7,[]
Cc1ccc(Oc2ccc3nc(NC(=O)CN4CCN(C)CC4)sc3c2)cc1NC(=O)c1cccc(C2(C#N)CC2)c1,d6ce31d3ef,"[(15, 16)]"
Cc1c(C(C)O)oc2ccc(OCc3ccccc3)cc12,3bf46e08d9,[]
CCn1c(=O)n(C2CCN(c3ncnc4cc(OC)c(OC)cc34)CC2)c(=O)c2cc([N+](=O)[O-])ccc21,5e2d2b9483,"[(1, 2)]"
COc1cc2c(-c3cc4cccnc4n3S(=O)(=O)c3ccc(C)cc3)cn(C)c2cc1OCCN1CCC(O)CC1,888549a31d,"[(33, 34)]"
O=C1CCCc2c(F)cccc21,a29e7b2b52,"[(1, 11)]"
COC(=O)[C@@H]1C[C@@H](OCc2cccc(I)c2)CN1C(=O)OC(C)(C)C,92713ffc75,"[(7, 8)]"
CCOCCn1cc(C(=O)NCc2ccc(Br)cc2OC(F)(F)F)ccc1=O,40d9b00954,"[(8, 10)]"
C=CCOCCOC(=O)C(C)Br,d738e82dbb,"[(6, 7)]"
Cn1cc(-c2ccc(N3CCC(N4CCc5cc(F)ccc54)CC3)nn2)cn1,d81adca2e3,"[(11, 12)]"
CC(C)(C)OC(=O)Nc1ccc(Oc2ccnc(Cl)c2)cc1F,641c5a1dd0,"[(12, 13)]"
CC(O)(CNC(=O)c1cnc(Br)c(-c2ccc(Cl)cc2)n1)C1CC1,1ae8beb7b1,"[(4, 5)]"
Brc1ccc(NCCN2CCOCC2)nc1,5a46df8c63,"[(4, 5)]"
CCOC(COc1ccc(C)c([N+](=O)[O-])c1)OCC,89095c03cc,"[(4, 5)]"
CC(O)CC1(CC#N)CC1,9c78dbcfaf,"[(0, 1)]"
OCc1c(Cl)cc(Cl)cc1Cl,4c215c8335,[]
N#CCc1ccc(C(=O)O)cc1,6e92135267,"[(1, 2)]"
COc1ccc(NCCNC(=O)c2ccc(OC/C=C(\C)CCC=C(C)C)cc2)cn1,1c0ee43f13,"[(9, 10)]"
CCOC(=O)N1CCCC(N2CCC(C)(C(=O)O)CC2)CC1,983ced614d,[]
COc1ccccc1C#Cc1ccc(OC(C)C)c(C(=O)NC(CO)Cc2c[nH]c3cccnc23)c1,1e3c705c22,"[(19, 21)]"
O=Cc1cc(-c2ccsc2)ccc1F,8c36892a0d,"[(4, 5)]"
CCCCCC1=CCC(CO)CC1,801c58e610,[]
CCOc1cc(C=C2SC(=S)N(c3cccnc3)C2=O)ccc1O,e377400969,"[(6, 7)]"
CC(=O)Nc1ccn(Cc2c(F)cccc2Cl)n1,91ee96006b,"[(7, 8)]"
CCCc1nc(C)n(-c2ccc3c(c2)CC(C)(C)O3)c(=O)c1Cc1ccc(-c2ccccc2C#N)cc1,bdcf7d0df9,"[(7, 8)]"
CC(C)CC1CC(C(=O)O)C1,3a17ca7614,[]
COCCCN1CCOc2ccc(CO[C@H]3CN(S(=O)(=O)c4ccc(C)cc4)[C@@H](CC(=O)N(C)OC)C[C@@H]3c3ccc(COC[C@@H](C)COC)cc3)cc21,514c2d9dc9,"[(30, 32)]"
Cc1ccc(NC(=O)c2cc3nc(Nc4c(F)cccc4Cl)[nH]c3c3c2OC(C)(C)C3)c(F)c1,14e962553d,"[(5, 6)]"
CCOC(=O)c1cc2cc(C(=O)N3CCC(N(C)C)CC3)ccc2[nH]1,066c1b3ae8,"[(10, 12)]"
CCCCn1c(=O)c(NC(=O)Nc2c(C(C)C)cccc2C(C)C)c(-c2cccc(OCCC)c2)c2cccnc21,6976f03f34,"[(30, 31)]"
COc1cc(N2CCN(C(=O)OC(C)(C)C)CC2)ccc1Nc1ncc(C(F)(F)F)c(Cl)n1,f4cc88323d,"[(21, 22)]"
Cc1nc(-c2cccnc2)c2nc(-c3ccccc3)cc-2[nH]1,149356d638,"[(3, 4)]"
O=C(C=Cc1ccc(OC2CCN(C3CCC3)CC2)cc1)N1CCOCC1,7877a99df9,"[(12, 13)]"
CS(=O)(=O)c1ccc(Oc2ccc(N)cc2)cc1,4513ab1cb5,"[(7, 16), (9, 15), (9, 10), (6, 7)]"
O=C(CCCCCNC(=O)NC(=O)c1ccccc1)NO,0a59967b03,"[(1, 19)]"
Cc1cn(C)c2c1C(=O)CC(c1ccccc1)C2,5c509438bf,"[(3, 4)]"
COC(=O)c1cc(NC2CCN(C(=O)OC(C)(C)C)CC2)nc(Cl)n1,7e7493d63f,"[(6, 7)]"
COC(=O)c1ccc(/C=C/C(=O)OC(C)(C)C)c(F)c1,607ac8809b,"[(7, 8)]"
CC/C(=C(\F)CO)c1cc2c(cc1OC)OC(C)(C)C=C2C,8612804cd2,[]
CS(=O)CCC(CC(=O)O)NC(=O)CCCCc1ccc(C=NN)cc1,23ad8deb40,"[(1, 2)]"
N#Cc1ccc(F)c(-c2ccc(OC(F)(F)F)cc2)c1,4d1031977f,"[(7, 8)]"
CCCC[Sn](CCCC)(CCCC)c1cc(C)c(C=O)s1,0d9a8b9faa,[]
CC1(C)CN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)c2ccc(-c3ccc(C(F)(F)F)cc3)cc21,f6d6d439a2,"[(20, 21)]"
CNCc1cc(-c2cccnc2F)c(S(=O)(=O)c2nccs2)s1,0426feb3e6,[]
CC(Nc1ncnc2[nH]cnc12)c1cc(Cl)c2cncn2c1N1CC[C@H](O)C1,4a38149d84,[]
COc1cc(O)cc(NC(=O)c2ccccc2NC(=O)c2ccc(C(C)(C)C)cc2)c1,95a39a27fa,[]
CC(=O)Nc1nonc1NC(=O)c1ccc(S(C)(=O)=O)cc1Cl,8eb075ad7d,"[(9, 10)]"
COCCOC(=O)N[C@H]1CCCC[C@@H]1n1cnc(C(=O)O)c1-c1ccccc1,cba3776b04,[]
CCOC(=O)CCCc1ccc2c(c1)CN(C(=O)C(F)(F)F)CC2,df1f1e137a,"[(7, 8)]"
CNC(C)C(=O)NC(C(=O)NC(CCCCNS(=O)(=O)c1ccc(C)cc1)C(=O)NC1CCCc2ccccc21)C(C)C,869c196b10,[]
CC(C)(C)OC(=O)N1CCC(Oc2c(Br)ccc3cnc(Nc4ccc(S(N)(=O)=O)cc4)nc23)CC1,c9f001c25a,"[(20, 21)]"
CN(C)CC1(F)CN(C(=O)/C=C\n2cnc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)n2)C1,ac5f95e8d4,"[(7, 8)]"
CC(NCc1ccccc1)C(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(F)cc6F)O5)cc4)CC3)cc2)c1=O,a16243e93b,"[(2, 3)]"
COCCN(CCOC)c1ccc([N+](=O)[O-])cc1F,c3030f95a2,"[(4, 9)]"
BrCCCCCCCSc1ccc(Br)cc1,5a2f4b2bca,"[(7, 8)]"
Fc1cccc2c1NCC2,3cc9071a7a,[]
Cc1cc(C)c(SCC(F)(F)F)cc1NC(=O)NCCCl,be7fda3062,"[(14, 15)]"
C=CCCCCCC(=O)N[C@H](C(=O)N1C[C@](OC)(c2ccc3cc(OC)c(C=C)cc3c2)C[C@H]1C(=O)OC)C(C)(C)C,237884bdc3,"[(11, 13)]"
N#CC(C#N)=C(O)c1cnn(Cc2ccccc2)c1,57c3771e88,"[(2, 5)]"
COCCCN1C(=O)COc2ccc(COC3CN(C(=O)OC(C)(C)C)CCC3c3ccc(OCCCOc4ccc(F)cc4F)cc3)cc21,37e96a9aa6,"[(14, 15)]"
CCOC(=O)N1CCC(NS(=O)(=O)c2ccc3ccccc3c2)CC1,87b5130c40,"[(9, 10)]"
CC(C)Cc1onc(C(=O)O)c1C(F)(F)F,e569bba363,[]
COC(=O)c1ccccc1NC(=O)c1cccc(N)c1,1d28d59651,[]
COC(=O)CCCC(=O)Nc1ccc(CCC(C)O)cc1,99af85fafe,[]
C=CCOc1ccccc1C(C)(C)C,b6d4e3f5c8,"[(2, 3)]"
CCOC(=NC(=O)c1cccc(F)c1)N1Cc2ccccc2-c2ccccc2C1,019212e4b1,"[(4, 5)]"
CCn1ccc2ccc(NC(=O)c3ccc(N4CCN(c5ccc(C(=O)OCc6ccccc6)cc5)CC4)nc3)cc21,62f8eeead8,"[(15, 16)]"
CC1CN(Cc2cc([N+](=O)[O-])cc3ccoc23)CCN1C(=O)OC(C)(C)C,f7416c149b,"[(19, 20)]"
COCC(=O)N[C@@H]1CC[C@@H](CCN2CCCCC2c2ccoc3cccc2-3)CC1,0f0e1b2a37,"[(3, 5)]"
CSc1ncc(-c2ccccc2Cl)c(C(=O)O)n1,2483be3c95,[]
CCCCCCC(C)NC(=O)CCCc1ccccc1,a1aaf46303,"[(8, 9)]"
O=C1C[C@]2(CCCC[C@H]2Cc2ccccc2)S(=O)(=O)CCN1Cc1cccnc1,031f0d5742,"[(21, 22)]"
Cc1cc(-n2cnn(CCC3CC3)c2=O)sc1C(=O)NCc1cccnc1,0f917f81ed,"[(17, 19)]"
CCOC(=O)c1cccc(-c2ccc3c(c2)C(=O)CCC3)c1,f7c8ebd608,"[(9, 10)]"
COC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCC(N)=O)NC(=O)OCc1ccccc1,ac40209dcd,"[(33, 34)]"
Fc1ccc2c(c1)CCC2Nc1ccc2cc(Nc3cccc(C(F)(F)F)n3)ccc2n1,1700d5dc72,"[(16, 17)]"
CN(C)Cc1cc(NCCN2CCOCC2)cc2c(Nc3cccc(Br)c3)c(C#N)cnc12,3dfc943891,"[(7, 8)]"
CCOC(=O)c1ccc(CN2CCN(C(=O)OC(C)(C)C)CC2)c(Br)c1,257d96819f,"[(9, 10)]"
CC(C)(O)COCc1cccc(Nc2nn(C(CC#N)C3CC3)cc2C(N)=O)c1,1f310a3a7f,"[(11, 12)]"
COc1ccc(C(=O)c2cccc(C(F)(F)F)c2F)cc1,8bf7441a51,"[(5, 6)]"
Nc1nc(CN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cs1,ff6dcb6ac1,"[(4, 5)]"
COc1cccc(C(=O)NC2CCN(Cc3ccc4c(c3)NC(=O)CC4)CC2)c1,7f243b08bc,"[(7, 9)]"
CN1CCN(c2ccc(N)cc2Cl)CC1,f5ef92aec0,[]
CNc1nc(-c2ccc3ccccc3c2)ccc1[N+](=O)[O-],46c56dee76,"[(4, 5)]"
N#CCCN1CCOCC1=O,e8e2eb4f5b,"[(7, 8)]"
COc1cc(N)c(CCCCC(=O)O)cc1OC,46f4b72f43,[]
CCC1CCC(=O)N1c1cc(-c2c(C)noc2C)cc2[nH]c(C3CC3)nc12,46b62e7700,"[(7, 8)]"
COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1N(C=O)CCN1CCCC1,54f3bd6b9e,"[(25, 26)]"
Cn1c(C(=O)NC2CCCCC2)nc(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1Cl,ae5b997a24,"[(3, 5)]"
CN1[C@H]2CC[C@@H]1C[C@@H](OC(=O)Oc1ccccc1)C2,6723c946aa,"[(8, 9)]"
Cc1cncc(-c2cc3c(cn2)cnn3-c2cc(N3CCC[C@H](NC(=O)OC(C)(C)C)C3)c(=O)n(C)c2)n1,dfbdca832e,"[(14, 15)]"
